Jan  4 2017 03:57:00.893537000 UTC,1483502220,103,213.184.8.155,server-86140096.example.int,0x00000001,1,0,0x00001782,1.5157066147760628E-6,3463576
Jan  4 2017 02:49:00.534205000 UTC,1483498140,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075050
Jan  4 2017 02:49:00.571931000 UTC,1483498140,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075051
Jan  4 2017 02:49:00.658562000 UTC,1483498140,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075052
Jan  4 2017 02:49:01.092810000 UTC,1483498141,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075053
Jan  4 2017 02:49:01.532831000 UTC,1483498141,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075054
Jan  4 2017 02:49:01.574391000 UTC,1483498141,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075055
Jan  4 2017 02:49:01.655827000 UTC,1483498141,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075056
Jan  4 2017 02:49:02.418523000 UTC,1483498142,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075057
Jan  4 2017 02:49:02.536688000 UTC,1483498142,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075058
Jan  4 2017 02:49:02.572302000 UTC,1483498142,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075059
Jan  4 2017 02:49:03.095224000 UTC,1483498143,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075060
Jan  4 2017 02:49:03.575209000 UTC,1483498143,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075061
Jan  4 2017 02:49:03.658691000 UTC,1483498143,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075062
Jan  4 2017 02:49:04.097661000 UTC,1483498144,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075063
Jan  4 2017 02:49:04.421073000 UTC,1483498144,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075064
Jan  4 2017 02:49:04.536684000 UTC,1483498144,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075065
Jan  4 2017 02:49:04.575292000 UTC,1483498144,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075066
Jan  4 2017 02:49:05.100798000 UTC,1483498145,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075067
Jan  4 2017 02:49:05.655797000 UTC,1483498145,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075068
Jan  4 2017 02:49:06.427333000 UTC,1483498146,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075069
Jan  4 2017 02:49:06.535186000 UTC,1483498146,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075070
Jan  4 2017 02:49:06.577758000 UTC,1483498146,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075071
Jan  4 2017 02:49:07.098093000 UTC,1483498147,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075072
Jan  4 2017 02:49:07.538182000 UTC,1483498147,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075073
Jan  4 2017 02:49:08.099383000 UTC,1483498148,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075074
Jan  4 2017 02:49:08.430406000 UTC,1483498148,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075075
Jan  4 2017 02:49:08.535587000 UTC,1483498148,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075076
Jan  4 2017 02:49:08.571448000 UTC,1483498148,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075077
Jan  4 2017 02:49:09.099208000 UTC,1483498149,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075078
Jan  4 2017 02:49:09.537596000 UTC,1483498149,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075079
Jan  4 2017 02:49:09.573211000 UTC,1483498149,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075080
Jan  4 2017 02:49:09.657968000 UTC,1483498149,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075081
Jan  4 2017 02:49:10.105442000 UTC,1483498150,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075082
Jan  4 2017 02:49:10.575646000 UTC,1483498150,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075083
Jan  4 2017 02:49:11.102522000 UTC,1483498151,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075084
Jan  4 2017 02:49:11.573849000 UTC,1483498151,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075085
Jan  4 2017 02:49:12.101513000 UTC,1483498152,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075086
Jan  4 2017 02:49:12.425887000 UTC,1483498152,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075087
Jan  4 2017 02:49:12.538234000 UTC,1483498152,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075088
Jan  4 2017 02:49:13.429302000 UTC,1483498153,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075089
Jan  4 2017 02:49:13.663713000 UTC,1483498153,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075090
Jan  4 2017 02:49:14.660587000 UTC,1483498154,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075091
Jan  4 2017 02:49:15.099130000 UTC,1483498155,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075092
Jan  4 2017 02:49:15.429668000 UTC,1483498155,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075093
Jan  4 2017 02:49:15.539056000 UTC,1483498155,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075094
Jan  4 2017 02:49:15.574946000 UTC,1483498155,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075095
Jan  4 2017 02:49:15.657558000 UTC,1483498155,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075096
Jan  4 2017 02:49:16.103977000 UTC,1483498156,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075097
Jan  4 2017 02:31:35.289120000 UTC,1483497095,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075098
Jan  4 2017 02:31:35.326384000 UTC,1483497095,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075099
Jan  4 2017 02:31:35.503487000 UTC,1483497095,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075100
Jan  4 2017 02:31:36.280967000 UTC,1483497096,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075101
Jan  4 2017 02:31:36.498766000 UTC,1483497096,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075102
Jan  4 2017 02:31:36.926390000 UTC,1483497096,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075103
Jan  4 2017 02:31:37.286011000 UTC,1483497097,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075104
Jan  4 2017 02:31:37.324755000 UTC,1483497097,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075105
Jan  4 2017 02:31:37.928759000 UTC,1483497097,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075106
Jan  4 2017 02:31:39.498676000 UTC,1483497099,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075107
Jan  4 2017 02:31:39.927866000 UTC,1483497099,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075108
Jan  4 2017 02:31:40.325240000 UTC,1483497100,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075109
Jan  4 2017 02:31:40.372543000 UTC,1483497100,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075110
Jan  4 2017 02:31:40.496498000 UTC,1483497100,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075111
Jan  4 2017 02:31:40.927982000 UTC,1483497100,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075112
Jan  4 2017 02:31:41.291802000 UTC,1483497101,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075113
Jan  4 2017 02:31:41.500598000 UTC,1483497101,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075114
Jan  4 2017 02:31:42.289587000 UTC,1483497102,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075115
Jan  4 2017 02:31:43.331315000 UTC,1483497103,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075116
Jan  4 2017 02:31:44.502639000 UTC,1483497104,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075117
Jan  4 2017 02:31:45.289859000 UTC,1483497105,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075118
Jan  4 2017 02:31:45.374712000 UTC,1483497105,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075119
Jan  4 2017 02:31:45.934750000 UTC,1483497105,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075120
Jan  4 2017 02:31:46.288925000 UTC,1483497106,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075121
Jan  4 2017 02:31:46.932715000 UTC,1483497106,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075122
Jan  4 2017 02:31:47.286949000 UTC,1483497107,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075123
Jan  4 2017 02:31:47.328588000 UTC,1483497107,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075124
Jan  4 2017 02:31:47.374012000 UTC,1483497107,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075125
Jan  4 2017 02:31:48.290426000 UTC,1483497108,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075126
Jan  4 2017 02:31:48.329219000 UTC,1483497108,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075127
Jan  4 2017 02:31:48.499986000 UTC,1483497108,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075128
Jan  4 2017 02:31:48.932238000 UTC,1483497108,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075129
Jan  4 2017 02:31:49.291649000 UTC,1483497109,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075130
Jan  4 2017 02:31:49.327271000 UTC,1483497109,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075131
Jan  4 2017 02:31:49.497680000 UTC,1483497109,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075132
Jan  4 2017 02:31:50.289519000 UTC,1483497110,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075133
Jan  4 2017 02:31:50.329317000 UTC,1483497110,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075134
Jan  4 2017 02:31:50.500931000 UTC,1483497110,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075135
Jan  4 2017 02:31:50.932262000 UTC,1483497110,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075136
Jan  4 2017 02:31:51.931045000 UTC,1483497111,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075137
Jan  4 2017 02:31:52.371994000 UTC,1483497112,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075138
Jan  4 2017 02:31:52.497272000 UTC,1483497112,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075139
Jan  4 2017 02:31:52.932858000 UTC,1483497112,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075140
Jan  4 2017 02:31:53.329351000 UTC,1483497113,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075141
Jan  4 2017 02:31:53.499627000 UTC,1483497113,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075142
Jan  4 2017 02:31:53.932915000 UTC,1483497113,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075143
Jan  4 2017 02:31:54.289878000 UTC,1483497114,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075144
Jan  4 2017 02:31:54.326545000 UTC,1483497114,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075145
Jan  4 2017 02:31:54.504113000 UTC,1483497114,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075146
Jan  4 2017 02:31:54.933221000 UTC,1483497114,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075147
Jan  4 2017 02:31:55.372860000 UTC,1483497115,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075148
Jan  4 2017 02:31:55.500264000 UTC,1483497115,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075149
Jan  4 2017 02:31:55.934443000 UTC,1483497115,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075150
Jan  4 2017 02:31:56.287103000 UTC,1483497116,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075151
Jan  4 2017 02:31:57.328060000 UTC,1483497117,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075152
Jan  4 2017 02:31:57.499003000 UTC,1483497117,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075153
Jan  4 2017 02:31:58.287977000 UTC,1483497118,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075154
Jan  4 2017 02:31:58.372181000 UTC,1483497118,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075155
Jan  4 2017 02:31:58.499888000 UTC,1483497118,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075156
Jan  4 2017 02:31:58.930834000 UTC,1483497118,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075157
Jan  4 2017 02:31:59.296007000 UTC,1483497119,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075158
Jan  4 2017 02:31:59.371939000 UTC,1483497119,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075159
Jan  4 2017 02:32:00.332704000 UTC,1483497120,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075160
Jan  4 2017 02:32:00.372806000 UTC,1483497120,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075161
Jan  4 2017 02:32:00.495575000 UTC,1483497120,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075162
Jan  4 2017 02:54:10.496996000 UTC,1483498450,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075163
Jan  4 2017 02:54:12.756116000 UTC,1483498452,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075164
Jan  4 2017 02:54:13.137535000 UTC,1483498453,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075165
Jan  4 2017 02:54:13.498361000 UTC,1483498453,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075166
Jan  4 2017 02:54:13.652120000 UTC,1483498453,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075167
Jan  4 2017 02:54:14.134002000 UTC,1483498454,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075168
Jan  4 2017 02:54:15.597772000 UTC,1483498455,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075169
Jan  4 2017 02:54:15.761179000 UTC,1483498455,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075170
Jan  4 2017 02:54:16.134596000 UTC,1483498456,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075171
Jan  4 2017 02:54:17.755619000 UTC,1483498457,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075172
Jan  4 2017 02:54:18.136768000 UTC,1483498458,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075173
Jan  4 2017 02:54:18.600444000 UTC,1483498458,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075174
Jan  4 2017 02:54:18.755275000 UTC,1483498458,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075175
Jan  4 2017 02:54:21.598960000 UTC,1483498461,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075176
Jan  4 2017 02:54:21.647484000 UTC,1483498461,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075177
Jan  4 2017 02:54:22.135060000 UTC,1483498462,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075178
Jan  4 2017 02:54:22.751289000 UTC,1483498462,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075179
Jan  4 2017 02:54:25.139202000 UTC,1483498465,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075180
Jan  4 2017 02:54:25.494099000 UTC,1483498465,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075181
Jan  4 2017 02:54:25.756408000 UTC,1483498465,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075182
Jan  4 2017 02:54:26.648520000 UTC,1483498466,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075183
Jan  4 2017 02:54:28.598877000 UTC,1483498468,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075184
Jan  4 2017 02:54:28.646544000 UTC,1483498468,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075185
Jan  4 2017 02:54:28.759173000 UTC,1483498468,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075186
Jan  4 2017 02:54:29.498404000 UTC,1483498469,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075187
Jan  4 2017 02:54:30.138736000 UTC,1483498470,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075188
Jan  4 2017 02:54:30.494867000 UTC,1483498470,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075189
Jan  4 2017 02:54:31.135366000 UTC,1483498471,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075190
Jan  4 2017 02:54:32.650878000 UTC,1483498472,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075191
Jan  4 2017 02:54:33.139937000 UTC,1483498473,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075192
Jan  4 2017 02:54:33.651720000 UTC,1483498473,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075193
Jan  4 2017 02:54:33.772999000 UTC,1483498473,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075194
Jan  4 2017 02:54:35.652788000 UTC,1483498475,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075195
Jan  4 2017 02:54:36.139219000 UTC,1483498476,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075196
Jan  4 2017 02:54:36.603744000 UTC,1483498476,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075197
Jan  4 2017 02:54:38.608310000 UTC,1483498478,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075198
Jan  4 2017 02:54:38.649683000 UTC,1483498478,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075199
Jan  4 2017 02:54:41.609702000 UTC,1483498481,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075200
Jan  4 2017 02:54:41.762600000 UTC,1483498481,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075201
Jan  4 2017 02:54:42.606222000 UTC,1483498482,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075202
Jan  4 2017 02:54:46.139116000 UTC,1483498486,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075203
Jan  4 2017 02:54:46.497881000 UTC,1483498486,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075204
Jan  4 2017 02:54:46.763168000 UTC,1483498486,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075205
Jan  4 2017 02:54:47.141485000 UTC,1483498487,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075206
Jan  4 2017 02:54:47.508261000 UTC,1483498487,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075207
Jan  4 2017 02:54:47.605941000 UTC,1483498487,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075208
Jan  4 2017 02:54:50.501805000 UTC,1483498490,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075209
Jan  4 2017 02:54:52.502179000 UTC,1483498492,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075210
Jan  4 2017 02:54:52.604084000 UTC,1483498492,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075211
Jan  4 2017 02:54:52.653493000 UTC,1483498492,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075212
Jan  4 2017 02:54:53.138143000 UTC,1483498493,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075213
Jan  4 2017 02:54:55.501715000 UTC,1483498495,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075214
Jan  4 2017 02:54:55.606522000 UTC,1483498495,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075215
Jan  4 2017 02:54:55.762233000 UTC,1483498495,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075216
Jan  4 2017 02:54:56.142195000 UTC,1483498496,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075217
Jan  4 2017 02:54:56.501711000 UTC,1483498496,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075218
Jan  4 2017 02:54:56.611114000 UTC,1483498496,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075219
Jan  4 2017 02:54:56.761358000 UTC,1483498496,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075220
Jan  4 2017 02:54:58.502115000 UTC,1483498498,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075221
Jan  4 2017 02:54:59.141794000 UTC,1483498499,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075222
Jan  4 2017 02:54:59.503727000 UTC,1483498499,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075223
Jan  4 2017 02:54:59.607147000 UTC,1483498499,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075224
Jan  4 2017 02:55:01.607160000 UTC,1483498501,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075225
Jan  4 2017 02:55:01.653630000 UTC,1483498501,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075226
Jan  4 2017 02:55:02.143731000 UTC,1483498502,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075227
Jan  4 2017 02:55:02.603865000 UTC,1483498502,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075228
Jan  4 2017 02:55:02.653617000 UTC,1483498502,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075229
Jan  4 2017 02:48:29.421533000 UTC,1483498109,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075230
Jan  4 2017 02:48:29.527688000 UTC,1483498109,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075231
Jan  4 2017 02:48:29.570332000 UTC,1483498109,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075232
Jan  4 2017 02:48:30.083153000 UTC,1483498110,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075233
Jan  4 2017 02:48:32.420377000 UTC,1483498112,137,122.52.0.222,client-7a3400de,0x00000001,1,0,0x00001779,0.06462667558155444,172075234
